"ENROLLMENT ID","ENROLLMENT STATE","PROVIDER TYPE CODE","PROVIDER TYPE TEXT","NPI","MULTIPLE NPI FLAG","CCN","ASSOCIATE ID","ORGANIZATION NAME","DOING BUSINESS AS NAME","INCORPORATION DATE","INCORPORATION STATE","ORGANIZATION TYPE STRUCTURE","ORGANIZATION OTHER TYPE TEXT","PROPRIETARY_NONPROFIT","NURSING HOME PROVIDER NAME","AFFILIATION ENTITY NAME","AFFILIATION ENTITY ID","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE"
O20190624000508,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1437618576,N,285305,2961736020,VSL KEARNEY LLC,BROOKESTONE GARDENS,,,LLC,,N,BROOKESTONE GARDENS,VETTER SENIOR LIVING,547,2615 W 11TH ST,,KEARNEY,NE,688450107
O20190624000808,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1891292116,N,675388,2062326234,HAMILTON COUNTY HOSPITAL DISTRICT,HILLVIEW NURSING AND REHABILITATION,,,OTHER,NON-STATE GOV'T OWNED HOSPITAL DISTRICT,N,HILLVIEW NURSING & REHABILITATION,HAMILTON COUNTY HOSPITAL DISTRICT,589,1110 RICE ST,,GOLDTHWAITE,TX,768444403
O20190624001043,NH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1073176814,N,305061,0941534010,40 CROSBY STREET OPERATIONS LLC,CRESTWOOD CENTER,07/10/2018,NH,LLC,,P,CRESTWOOD CENTER,GENESIS HEALTHCARE,237,40 CROSBY ST,,MILFORD,NH,030554707
O20190624002361,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1689234627,N,375117,9830423946,"OAK HILLS CARE CENTER RECEIVERSHIP, LLC",OAK HILLS LIVING CENTER,03/25/2019,OK,LLC,,N,OAK HILLS LIVING CENTER,,,1100 WEST GEORGIA,,JONES,OK,730497556
O20190624003360,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386208122,N,145703,7214270966,WELLSPIRE LLC,ILLINI RESTORATIVE CARE,,,LLC,,N,ILLINI RESTORATIVE CARE,WESLEYLIFE,561,1455 HOSPITAL RD,,SILVIS,IL,612821834
O20190625002713,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1871063214,N,345302,5496089484,VERO HEALTH X LLC,VERO HEALTH & REHAB OF SYLVA,10/25/2018,DE,LLC,,P,VERO HEALTH & REHAB OF SYLVA,,,417 CLOVERDALE RD,,SYLVA,NC,287790679
O20190626002248,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821551797,N,345092,5698009561,CITADEL AT WINSTON SALEM LLC,WILLOW VALLEY CENTER FOR NURSING AND REHABILITATION,03/05/2019,NC,LLC,,P,WILLOW VALLEY CENTER FOR NURSING AND REHAB,SIMCHA HYMAN & NAFTALI ZANZIPER,580,1900 W 1ST ST,,WINSTON SALEM,NC,271044220
O20190626003998,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851852925,N,365517,8426382334,TWILIGHT HEALTHCARE LLC,TWILIGHT GARDENS NURSING & REHABILITATION,02/08/2019,OH,LLC,,P,TWILIGHT GARDENS NURSING AND REHABILITATION,CCH HEALTHCARE,124,196 W MAIN ST,,NORWALK,OH,448571915
O20190627001899,NH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1518520352,N,305059,1951635713,50 PHEASANT ROAD OPERATIONS LLC,PHEASANT WOOD CENTER,07/10/2018,NH,LLC,,P,PHEASANT WOOD CENTER,GENESIS HEALTHCARE,237,50 PHEASANT RD,,PETERBOROUGH,NH,034582110
O20190701000174,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1427519289,N,675670,9537493218,FPACP CORPUS LLC,FOCUSED CARE AT CORPUS,,,LLC,,P,FOCUSED CARE AT CORPUS,FOCUSED POST ACUTE CARE PARTNERS,224,801 CANTWELL LN,,CORPUS CHRISTI,TX,784082605
O20190701000722,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821651399,N,395878,0042544744,OC REHAB & NURSING CENTER LLC,ORWIGSBURG NURSING AND REHABILITATION CENTER,03/27/2019,PA,LLC,,P,ORWIGSBURG NURSING AND REHABILITATION  CENTER,IMPERIAL HEALTHCARE GROUP,282,1000 ORWIGSBURG MANOR DRIVE,,ORWIGSBURG,PA,179611303
O20190701000982,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1659934123,N,396063,2163756867,SM REHAB & NURSING CENTER LLC,SETON MANOR NURSING AND REHABILITATION CENTER,03/27/2019,PA,LLC,,P,SETON MANOR NURSING AND REHABILITATION CENTER,IMPERIAL HEALTHCARE GROUP,282,1000 SETON DR,,ORWIGSBURG,PA,179611009
O20190701001875,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1730742206,N,395077,8325372949,GS REHAB & NURSING CENTER LLC,GARDEN SPRING NURSING AND REHABILITATION CENTER,03/27/2019,PA,LLC,,P,GARDEN SPRING NURSING AND REHABILITATION CENTER,IMPERIAL HEALTHCARE GROUP,282,1113 EASTON RD,,WILLOW GROVE,PA,190901901
O20190701001984,DC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1942863758,N,095040,1254488943,HOSPITAL FOR SICK CHILDREN,THE HSC PEDIATRIC SKILLED NURSING FACILITY,04/01/2019,DC,CORPORATION,,N,THE HSC PEDIATRIC SKILLED NURSING FACILITY,,,1731 BUNKER HILL RD NE,,WASHINGTON,DC,200173026
O20190701002111,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1841858925,N,555053,1557695186,VALLEY VIEW CARE CENTER LLC,VALLEY VIEW CARE CENTER,05/13/2019,CA,LLC,,P,VALLEY VIEW CARE CENTER,,,729 BROWNING RD,,DELANO,CA,932159747
O20190701002293,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1942868021,N,055047,6507190139,PALMS CARE CENTER LLC,PALMS CARE CENTER,05/13/2019,CA,LLC,,P,PALMS CARE CENTER,,,1010 VENTURA AVE,,CHOWCHILLA,CA,936102368
O20190702000318,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1295391795,N,345285,3173857729,ACCORDIUS HEALTH AT HENDERSONVILLE LLC,ORCHARD VALLEY HEALTH AND REHABILITATION,03/21/2019,NC,LLC,,P,SERENITY MOUNTAIN HEALTH AND REHABILITATION,SIMCHA HYMAN & NAFTALI ZANZIPER,580,200 HERITAGE CIR,,HENDERSONVILLE,NC,287910713
O20190702002333,NM,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1700441243,N,325057,0143554642,LOVINGTON HEALTHCARE LLC,LOVINGTON HEALTHCARE,,,LLC,,P,LOVINGTON HEALTH CARE,CANYON CREEK HEALTHCARE,101,1600 W AVENUE I,,LOVINGTON,NM,882605002
O20190702003070,NM,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003471541,N,325071,4688908106,AZTEC HEALTHCARE LLC,AZTEC HEALTHCARE,,,LLC,,P,AZTEC HEALTHCARE,CANYON CREEK HEALTHCARE,101,500 CARE LN,,AZTEC,NM,874101552
O20190703002627,MS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1801905310,N,255290,9537062997,MEMORIAL HOSPITAL AT GULFPORT,DRIFTWOOD NURSING CENTER,,,OTHER,COUNTY/CITY OWNED,N,DRIFTWOOD NURSING CENTER,,,1500 BROAD AVE,,GULFPORT,MS,395013601
O20190703003057,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1902469471,N,395917,7810222338,BM REHAB & NURSING CENTER LLC,BRINTON MANOR NURSING AND REHABILITATION CENTER,03/27/2019,PA,LLC,,P,BRINTON MANOR NURSING AND REHABILITATION CENTER,IMPERIAL HEALTHCARE GROUP,282,549 BALTIMORE PIKE,,GLEN MILLS,PA,193421020
O20190709000899,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1699236448,N,676204,7315272689,FPACP CEDAR BAYOU LLC,FOCUSED CARE AT CEDAR BAYOU,,,LLC,,P,FOCUSED CARE AT CEDAR BAYOU,FOCUSED POST ACUTE CARE PARTNERS,224,2000 W BAKER RD,,BAYTOWN,TX,775212259
O20190709002710,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1982165734,N,675848,3476888702,FPACP WEBSTER LLC,FOCUSED CARE AT WEBSTER,,,LLC,,P,FOCUSED CARE AT WEBSTER,FOCUSED POST ACUTE CARE PARTNERS,224,17231 MILL FOREST RD,,WEBSTER,TX,775984308
O20190710000691,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1407412547,N,265657,0941535207,ABBEY WOODS OPERATIONS LLC,POLARIS HEALTH & WELLNESS OF ABBEY WOODS,04/22/2019,DE,LLC,,P,POLARIS HEALTH & WELLNESS OF ABBEY WOODS,POLARIS HEALTHCARE,407,5026 FARAON ST,,SAINT JOSEPH,MO,645063375
O20190710001646,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1770083990,N,055105,8022371004,ROYAL VISTA CARE CENTER LLC,ROYAL VISTA CARE CENTER,12/07/2016,CA,LLC,,P,ROYAL VISTA CARE CENTER,AHMC HEALTHCARE,18,909 W SANTA ANITA AVE,,SAN GABRIEL,CA,917761018
O20190711000587,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1285191130,N,425326,3678808722,HALLMARK LONG TERM CARE LLC,HALLMARK HEALTHCARE CENTER,,,LLC,,P,HALLMARK HEALTHCARE CENTER,FUNDAMENTAL HEALTHCARE,231,255 MIDLAND PKWY,,SUMMERVILLE,SC,294858104
O20190711001021,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1205311305,N,106129,3274868344,"TERRACINA III, LLC",GARDENS AT TERRACINA HEALTH & REHABILITATION,10/14/2014,MN,LLC,,P,GARDENS AT TERRACINA HEALTH & REHABILITATION,THE GOODMAN GROUP,508,6869 DAVIS BLVD,,NAPLES,FL,341045320
O20190711001797,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1508325275,N,676483,7416282504,"BUCKNER SENIOR LIVING, INC.",VENTANA BY BUCKNER,12/14/2012,TX,CORPORATION,,N,VENTANA BY BUCKNER,BUCKNER RETIREMENT SERVICES,94,8301 N CENTRAL EXPY,,DALLAS,TX,752254409
O20190711002298,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1598323669,N,555920,2860727971,EVERGREEN CARE CENTER LLC,EVERGREEN CARE CENTER,05/13/2019,CA,LLC,,P,,,,5265 E HUNTINGTON AVE,,FRESNO,CA,937274013
O20190712001569,VA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1558824227,N,495173,7012242092,WATERSIDE HEALTH & REHAB CENTER LLC,WATERSIDE HEALTH & REHAB CENTER,03/29/2019,VA,LLC,,P,WATERSIDE HEALTH & REHAB CENTER,SABER HEALTHCARE GROUP,461,249 S NEWTOWN RD,,NORFOLK,VA,235025718
O20190715000166,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1639630452,N,345289,3173858198,CURRITUCK HEALTH & REHAB CENTER LLC,CURRITUCK HEALTH & REHAB CENTER,02/15/2019,NC,LLC,,P,CURRITUCK HEALTH & REHAB CENTER,SABER HEALTHCARE GROUP,461,3907 CARATOKE HWY,,BARCO,NC,279179500
O20190715002206,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1497310395,N,365754,7416282389,MAJESTIC CARE OF COLUMBUS LLC,,01/18/2019,OH,LLC,,P,MAJESTIC CARE OF COLUMBUS LLC,MAJESTIC CARE,331,44 S SOUDER AVE,,COLUMBUS,OH,432221539
O20190715002426,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1356901961,N,025032,1456265362,SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,SEARHC SITKA LONG TERM CARE,04/22/1975,AK,CORPORATION,,N,SEARHC SITKA LONG TERM CARE,,,209 MOLLER AVE,,SITKA,AK,998357142
O20190715002835,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1578121653,N,555892,6204161193,ROLLING HILLS CARE CENTER LLC,ROLLING HILLS CARE CENTER,05/13/2019,CA,LLC,,P,ROLLING HILLS CARE CENTER,,,2108 STILLMAN ST,,SELMA,CA,936623026
O20190715003397,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1619531258,N,055289,2062747967,"ENGLISH CHANNEL HOLDINGS,LLC",LODI CREEK POST-ACUTE,04/11/2019,CA,LLC,,P,LODI CREEK POST ACUTE,LINKS HEALTHCARE GROUP,318,321 W TURNER RD,,LODI,CA,952400517
O20190717000317,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1346805249,N,035085,3779818588,HAVEN OF SAGUARO VALLEY LLC,,04/30/2019,AZ,LLC,,P,HAVEN OF SAGUARO VALLEY,HAVEN HEALTH,249,6651 E CARONDELET DR,,TUCSON,AZ,857102118
O20190718001288,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1073178976,N,035094,3678808219,HAVEN OF SEDONA LLC,HAVEN OF SEDONA,04/30/2019,AZ,LLC,,P,HAVEN OF SEDONA,HAVEN HEALTH,249,505 JACKS CANYON RD,,SEDONA,AZ,863517856
O20190718003472,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1265091755,N,265337,1951637545,"PACIFIC MANOR, LLC",PACIFIC CARE CENTER,07/01/2019,MO,LLC,,P,PACIFIC CARE CENTER,JAMES & JUDY LINCOLN,290,105 S 6TH ST,,PACIFIC,MO,630691328
O20190719000280,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1336612530,N,345439,7113253717,PEAK RESOURCES - BROOKSHIRE INC,,12/14/2018,NC,CORPORATION,,P,"PEAK RESOURCES - BROOKSHIRE, INC","PEAK RESOURCES, INC.",397,300 MEADOWLANDS DR,,HILLSBOROUGH,NC,272788502
O20190719000425,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1619532801,N,425385,2365778974,WILDEWOOD RETIREMENT LLC,WILDEWOOD DOWNS,04/15/2019,SC,LLC,,P,WILDEWOOD DOWNS,SENIOR LIVING COMMUNITIES,470,731 POLO ROAD,,COLUMBIA,SC,292234462
O20190723000294,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003371097,N,676418,7315832722,UVALDE COUNTY HOSPITAL AUTHORITY,THE HEIGHTS OF BULVERDE,,,OTHER,HOSPITAL DISTRICT,P,THE HEIGHTS OF BULVERDE,TOUCHSTONE COMMUNITIES,521,384 HARMONY HILLS,,BULVERDE,TX,780702107
O20190723000843,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1801351614,N,676414,7315832722,UVALDE COUNTY HOSPITAL AUTHORITY,MID VALLEY NURSING AND REHABILITATION,,,OTHER,HOSPITAL DISTRICT,P,MID VALLEY NURSING & REHABILITATION,TOUCHSTONE COMMUNITIES,521,601 N MILE 2 WEST,,MERCEDES,TX,785700257
O20190723000954,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1679034425,N,676116,4587990056,FPACP HOUSTON LLC,FOCUSED CARE AT WESTWOOD,,,LLC,,P,FOCUSED CARE AT WESTWOOD,FOCUSED POST ACUTE CARE PARTNERS,224,8702 S COURSE DRIVE,,HOUSTON,TX,770992773
O20190723001520,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1801354543,N,675454,7517952047,WEST WHARTON COUNTY HOSPITAL DISTRICT,WEST OAKS NURSING & REHABILITATION,,,OTHER,HOSPITAL DISTRICT,P,WEST OAKS NURSING & REHAB CENTER,TOUCHSTONE COMMUNITIES,521,3625 GREEN CREST DRIVE,,HOUSTON,TX,770824056
O20190723003491,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1770143521,N,675145,1254667686,ODESSA I ENTERPRISES LLC,BUENA VIDA NURSING AND REHAB ODESSA,,,LLC,,P,BUENA VIDA NURSING AND REHAB ODESSA,CREATIVE SOLUTIONS IN HEALTHCARE,169,3800 ENGLEWOOD LN,,ODESSA,TX,797627073
O20190724001390,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1023016730,N,145804,2365499720,LIFESPACE COMMUNITIES INC,OAK TRACE,01/29/2018,IA,CORPORATION,,N,OAK TRACE,LIFESPACE COMMUNITIES,315,250 VILLAGE DR,,DOWNERS GROVE,IL,605163063
O20190724001593,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1265091151,N,365618,6002142387,"MARION POST ACUTE, LLC",PRESIDENTIAL POST ACUTE,03/07/2019,OH,LLC,,P,PRESIDENTIAL POST-ACUTE,PROVIDENCE GROUP,429,524 JAMES WAY,,MARION,OH,433027801
O20190724002650,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1407413404,N,315363,7214263516,MONTCLAIR CARE CENTER LLC,,03/07/2019,NJ,LLC,,P,MONTCLAIR CARE CENTER,HIGHBRIDGE HEALTHCARE,269,111-115 GATES AVE,,MONTCLAIR,NJ,070422500
O20190725000305,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1447610977,N,676405,2062326234,HAMILTON COUNTY HOSPITAL DISTRICT,FORUM PARKWAY,,,OTHER,HOSPITAL DISTRICT,N,FORUM PARKWAY HEALTH & REHABILITATION,HMG HEALTHCARE,272,2112 FORUM PARKWAY,,BEDFORD,TX,760216028
O20190725000897,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1720408073,N,676373,2062326234,HAMILTON COUNTY HOSPITAL DISTRICT,PARK MANOR BEE CAVE,,,OTHER,HOSPITAL DISTRICT,N,PARK MANOR BEE CAVE,HMG HEALTHCARE,272,14058 BEE CAVES PARKWAY,BUILDING B,BEE CAVE,TX,787387072
O20190725001794,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1689231029,N,395672,2860728045,LECOM AT VILLAGE SQUARE LLC,,05/03/2019,PA,LLC,,P,"LECOM AT VILLAGE SQUARE, LLC",,,149 W 22ND ST,,ERIE,PA,165022804
O20190725002794,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1861051757,N,365456,9335475540,"CIRCLEVILLE POST ACUTE, LLC",CIRCLEVILLE POST ACUTE,03/07/2019,OH,LLC,,P,CIRCLEVILLE POST-ACUTE,PROVIDENCE GROUP,429,1155 ATWATER AVE,,CIRLCEVILLE,OH,431131301
O20190725003925,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1023040029,N,265877,4789629148,JOPLIN NO 10 LLC,WESTGATE,01/10/2000,MO,LLC,,P,WESTGATE,CIRCLE B ENTERPRISES,145,3130 JOHN DUFFY DR,,JOPLIN,MO,648041569
O20190726002251,CO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1639644016,N,065432,1355677444,KATHERINE AND CHARLES HOVER GREEN HOUSES INC,,02/11/2016,CO,CORPORATION,,N,"KATHERINE AND CHARLES HOVER GREEN HOUSES, INC",,,1425 BELMONT DR,,LONGMONT,CO,805032358
O20190729000131,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1730748575,N,146032,7012243132,FAIRVIEW REHABILITATION & HEALTHCARE LLC,FAIRVIEW REHABILITATION & HEALTHCARE,06/03/2019,IL,LLC,,P,FAIRVIEW REHAB & HEALTHCARE,WLC MANAGEMENT FIRM,570,602 E JACKSON ST,,DU QUOIN,IL,628322429
O20190729001308,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1013571074,N,145770,6507192549,"ALLURE OF MT CARROLL, LLC",ALLURE OF MT CARROLL,,,LLC,,N,ALLURE OF MT CARROLL,ALLURE HEALTHCARE SERVICES,25,1006 N LOWDEN RD,,MOUNT CARROLL,IL,610539476
O20190729001931,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1932763992,N,145789,7214263268,"ALLURE OF GENESEO, LLC",ALLURE OF GENESEO,,,LLC,,P,ALLURE OF GENESEO,ALLURE HEALTHCARE SERVICES,25,704 S ILLINOIS ST,,GENESEO,IL,61254
O20190729002456,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1689238644,N,145920,0941536908,"ALLURE OF PROPHETSTOWN, LLC",ALLURE OF PROPHETSTOWN,,,LLC,,P,ALLURE OF PROPHETSTOWN,ALLURE HEALTHCARE SERVICES,25,310 MOSHER DR,,PROPHETSTOWN,IL,612771001
O20190729003004,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821556812,N,445321,9032445010,ELK RIVER HEALTH & REHABILITATION OF ARDMORE LLC,ELK RIVER HEALTH & REHABILITATION OF ARDMORE,02/21/2019,TN,LLC,,N,,,,25385 MAIN ST,,ARDMORE,TN,384493155
O20190729003495,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1922092790,N,675892,3072403096,MEMORIAL MEDICAL CENTER,GULF POINTE PLAZA,,,OTHER,COUNTY HOSPITAL,N,GULF POINTE PLAZA,HMG HEALTHCARE,272,1008 ENTERPRISE BLVD,,ROCKPORT,TX,783823201
O20190730000484,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1104485093,N,365250,2163758160,LANCASTER POST ACUTE LLC,BUCKEYE CARE AND REHABILITATION,03/07/2019,OH,LLC,,P,BUCKEYE CARE AND REHABILITATION,PROVIDENCE GROUP,429,1900 E MAIN STREET,,LANCASTER,OH,431309302
O20190730001656,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1649734146,N,675251,3173859006,COUNTRY MEADOWS HEALTH AND REHABILITATION LLC,COUNTRY MEADOWS NURSING & REHABILITATION CENTER,12/05/2018,DE,LLC,,P,COUNTRY MEADOWS NURSING & REHABILITATION CENTER,REGENCY INTEGRATED HEALTH SERVICES,441,3301 W PARK ROW BLVD,,CORSICANA,TX,751104846
O20190730002083,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1982698742,N,675967,2062326234,HAMILTON COUNTY HOSPITAL DISTRICT,THE EDEN OF LAS COLINAS,,,OTHER,HOSPITAL DISTRICT,N,NORTHGATE PLAZA,HMG HEALTHCARE,272,2101 W NORTHGATE DR,,IRVING,TX,750622650
O20190730002628,VA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1093799439,N,495002,1254667108,SOUTH ROANOKE LIFE CARE LLC,SOUTH ROANOKE NURSING AND REHABILITATION,01/11/2019,VA,LLC,,P,SOUTH ROANOKE NURSING AND REHABILITATION,HERITAGE HALL,265,3823 FRANKLIN RD SW,,ROANOKE,VA,240143043
O20190730002800,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1487115374,N,146172,6406182351,SPRING CREEK SNF LLC,SPRING CREEK,,,LLC,,P,SPRING CREEK,SABA HEALTHCARE,460,777 DRAPER AVE,,JOLIET,IL,604321417
O20190730003636,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1225372972,N,675175,2062326234,HAMILTON COUNTY HOSPITAL DISTRICT,PARK MANOR OF MCKINNEY,,,OTHER,HOSPITAL DISTRICT,N,PARK MANOR OF MCKINNEY,HMG HEALTHCARE,272,1801 PEARSON AVE,,MCKINNEY,TX,750693464
O20190730004363,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386638237,N,675930,2062326234,HAMILTON COUNTY HOSPITAL DISTRICT,ARBROOK PLAZA,,,OTHER,HOSPITAL DISTRICT,N,ARBROOK PLAZA,HMG HEALTHCARE,272,401 W ARBROOK BLVD,,ARLINGTON,TX,760143108
O20190801003594,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1205309176,N,366317,8820324593,PROMEDICA OF SYLVANIA OH LLC,PROMEDICA GOERLICH MEMORY CARE CENTER (SYLVANIA),11/29/2018,DE,LLC,,N,PROMEDICA GOERLICH MEMORY CARE CENTER (SYLVANIA),HCR MANORCARE,253,5320 HARROUN RD,,SYLVANIA,OH,435602114
O20190802000413,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1902462401,N,345344,7810223591,PELICAN HEALTH HENDERSON LLC,CAMELLIA GARDENS CENTER FOR NURSING AND REHABILITATION,04/03/2019,NC,LLC,,P,CAMELLIA GARDENS CENTER FOR NURSING AND REHAB,SIMCHA HYMAN & NAFTALI ZANZIPER,580,280 S BECKFORD DR,,HENDERSON,NC,275362564
O20190805000484,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1770149270,N,345081,9234466996,ACCORDIUS HEALTH AT ROSE MANOR LLC,,04/03/2019,NC,LLC,,P,ACCORDIUS HEALTH AT ROSE MANOR LLC,SIMCHA HYMAN & NAFTALI ZANZIPER,580,4230 N ROXBORO ST,,DURHAM,NC,277041826
O20190805002360,GA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1508426354,N,115406,6507193190,PHG WRIGHTSVILLE LLC,WRIGHTSVILLE MANOR HEALTH AND REHAB,05/14/2019,GA,LLC,,P,WRIGHTSVILLE MANOR HEALTH AND REHAB,PEACH HEALTH GROUP,604,337 WEST COURT STREET,,WRIGHTSVILLE,GA,310965221
O20190806000391,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1326504465,N,676233,2062326234,HAMILTON COUNTY HOSPITAL DISTRICT,BANDERA NURSING & REHABILITATION,,,OTHER,HOSPITAL DISTRICT,P,BANDERA NURSING & REHABILITATION,TOUCHSTONE COMMUNITIES,521,222 FM 1077,,BANDERA,TX,780034765
O20190806000453,OK,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1538661905,N,375577,0446587075,SENIOR VILLAGE OPERATIONS LLC,SENIOR VILLAGE HEALTHCARE CENTER,06/09/2017,OK,LLC,,P,SENIOR VILLAGE HEALTHCARE,BRIDGES HEALTH,91,1104 N MADISON AVE,,BLANCHARD,OK,730106504
O20190806003494,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1275191025,N,215220,1951638444,RANDALLSTOWN NURSING & REHAB LLC,CHAPEL HILL NURSING CENTER,04/30/2019,MD,LLC,,P,CHAPEL HILL NURSING CENTER,EPHRAM LAHASKY,205,4511 ROBOSSON RD,,RANDALLSTOWN,MD,211331018
O20190807000522,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1518528520,N,105442,3577890003,"HAINES CITY REHAB, LLC",HAINES CITY REHABILITATION AND NURSING CENTER,12/03/2018,FL,LLC,,P,HAINES CITY REHABILITATION AND NURSING CENTER,CITADEL CARE CENTERS,146,409 S 10TH ST,,HAINES CITY,FL,338445603
O20190807000689,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1790346708,N,105518,6800123332,"WINTER GARDEN REHAB, LLC",WINTER GARDEN REHABILITATION AND NURSING CENTER,12/03/2018,FL,LLC,,P,WINTER GARDEN REHABILITATION AND NURSING CENTER,CITADEL CARE CENTERS,146,12751 W COLONIAL DR,,WINTER GARDEN,FL,347874113
O20190807000878,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1073174082,N,105470,7214264753,"FERNANDINA BEACH REHAB, LLC",FERNANDINA BEACH REHABILITATION AND NURSING CENTER,12/03/2018,FL,LLC,,P,FERNANDINA BEACH REHABILITATION AND NURSING CENTER,CITADEL CARE CENTERS,146,1625 LIME ST,,FERNANDINA BEACH,FL,320343017
O20190807001119,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1164083176,N,105523,0244567782,"NORTH PORT REHAB, LLC",NORTH PORT REHABILITATION AND NURSING CENTER,12/03/2018,FL,LLC,,P,NORTH PORT REHABILITATION AND NURSING CENTER,CITADEL CARE CENTERS,146,6940 OUTREACH WAY,,NORTH PORT,FL,342873405
